All the values shown here are in INR.

  Building Type,Area,Region,Outlet Name,Date,Source,No Of Items,No Of Bills,Employee Meal Bills,Sale,Discount,Restaurant Packaging Charges,Packaging Charge [CART - SWIGGY],Restaurant Charge,Staff Welfare charge at 5%,Staff Welfare,Delivery Charge,Platform Fee Charge,Smile Amount Charge,Charges,Net Sale,ECom_GST@5%,GST @5%,GST @18%,GST @40%,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","North","Coffee Island Beyond GK II",2025-12-01,"Zomato",28.00,19,0,8360.00,3760.00,380.00,0,0,0,0,0,0,0,380.00,4600.00,249.00,0,0,0,249.00,5229.00,0.00,5229.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-01,"POS",125.00,57,0,30771.54,1841.75,0,0,0,0,0,0,0,0,0.00,28929.79,0,1446.53,0,0,1446.53,30376.32,6.68,30383.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-01,"Swiggy",12.00,6,0,3010.86,1319.62,0,180.00,0,0,0,0,0,0,180.00,1691.24,93.56,0,0,0,93.56,1964.80,0.20,1965.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-01,"Mobile App",3.00,3,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,5.85,0,0,5.85,109.85,0.15,110.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-02,"Swiggy",14.00,8,0,4451.61,1504.99,0,240.00,0,0,0,0,0,0,240.00,2946.62,159.34,0,0,0,159.34,3345.96,0.04,3346.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-02,"POS",118.00,49,0,29220.05,2145.15,0,0,0,0,0,0,0,0,0.00,27074.90,0,1340.30,0,0,1340.30,28415.20,3.80,28419.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-02,"Zomato",25.00,17,0,6940.39,3202.68,340.00,0,0,0,0,0,0,0,340.00,3737.71,199.29,0,16.56,0,215.85,4293.56,1.44,4295.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-02,"Mobile App",10.00,9,0,2130.00,1147.00,0,0,35.00,0,0,0,0,0,35.00,983.00,0,55.45,0,0,55.45,1073.45,0.55,1074.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-03,"Zomato",21.00,14,0,6610.00,2650.00,280.00,0,0,0,0,0,0,0,280.00,3960.00,212.00,0,0,0,212.00,4452.00,1.00,4453.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-03,"POS",86.00,48,0,21148.05,2380.35,0,0,0,0,0,0,0,0,0.00,18767.70,0,924.95,0,0,924.95,19692.65,6.35,19699.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-03,"Swiggy",11.00,4,0,3520.00,1304.48,0,120.00,0,0,0,0,0,0,120.00,2215.52,116.77,0,0,0,116.77,2452.29,0.71,2453.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-03,"Mobile App",3.00,3,0,690.00,492.00,0,0,10.00,0,0,0,0,0,10.00,198.00,0,11.70,0,0,11.70,219.70,0.30,220.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-04,"POS",106.00,56,0,25597.30,1591.80,0,0,0,0,0,0,0,0,0.00,24005.50,0,1200.29,0,0,1200.29,25205.79,6.21,25212.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-04,"Swiggy",18.00,9,0,5320.00,1964.99,0,270.00,0,0,0,0,0,0,270.00,3355.01,181.26,0,0,0,181.26,3806.27,1.73,3808.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-04,"Zomato",22.00,16,0,6090.00,2550.00,320.00,0,0,0,0,0,0,0,320.00,3540.00,193.00,0,0,0,193.00,4053.00,4.00,4057.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-04,"Mobile App",6.00,6,0,1380.00,1051.00,0,0,10.00,0,0,0,0,0,10.00,329.00,0,18.25,0,0,18.25,357.25,-0.25,357.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-05,"POS",100.00,52,0,20709.30,1008.75,0,0,0,0,0,0,0,0,0.00,19700.55,0,985.03,0,0,985.03,20685.58,7.42,20693.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-05,"Zomato",30.00,17,0,8990.00,3935.00,340.00,0,0,0,0,0,0,0,340.00,5055.00,269.74,0,0,0,269.74,5664.74,1.26,5666.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-05,"Swiggy",6.00,4,0,1640.00,786.00,0,120.00,0,0,0,0,0,0,120.00,854.00,48.70,0,0,0,48.70,1022.70,0.30,1023.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-05,"Mobile App",3.00,2,0,910.00,330.00,0,0,5.00,0,0,0,0,0,5.00,580.00,0,29.90,0,0,29.90,614.90,0.10,615.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-06,"POS",130.00,61,0,29184.28,1665.75,0,0,0,0,0,0,0,0,0.00,27518.53,0,1375.97,0,0,1375.97,28894.50,4.50,28899.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-06,"Zomato",21.00,13,0,6260.00,2140.00,260.00,0,0,0,0,0,0,0,260.00,4120.00,219.00,0,0,0,219.00,4599.00,1.00,4600.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-06,"Mobile App",2.00,1,0,290.00,30.00,0,0,5.00,0,0,0,0,0,5.00,260.00,0,13.90,0,0,13.90,278.90,0.10,279.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-06,"Swiggy",2.00,1,0,640.00,215.00,0,30.00,0,0,0,0,0,0,30.00,425.00,22.75,0,0,0,22.75,477.75,0.25,478.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-07,"POS",122.00,60,0,27922.10,2106.40,0,0,0,0,0,0,0,0,0.00,25815.70,0,1290.80,0,0,1290.80,27106.50,7.50,27114.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-07,"Zomato",27.00,13,0,7616.11,2571.99,260.00,0,0,0,0,0,0,0,260.00,5044.12,265.21,0,0,0,265.21,5569.33,0.67,5570.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-07,"Swiggy-Bolt Urgent",2.00,1,0,500.00,250.00,0,30.00,0,0,0,0,0,0,30.00,250.00,14.00,0,0,0,14.00,294.00,0.00,294.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-07,"Swiggy",12.00,7,0,3735.00,1498.99,0,210.00,0,0,0,0,0,0,210.00,2236.01,122.29,0,0,0,122.29,2568.30,0.70,2569.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-07,"Mobile App",1.00,1,0,230.00,230.00,0,0,0,0,0,0,0,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0.00,0.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-08,"POS",95.00,43,0,22946.00,1994.50,0,0,0,0,0,0,0,0,0.00,20951.50,0,1047.58,0,0,1047.58,21999.08,1.92,22001.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-08,"Zomato",16.00,10,0,4759.32,1997.17,200.00,0,0,0,0,0,0,0,200.00,2762.15,148.12,0,0,0,148.12,3110.27,-0.27,3110.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-08,"Swiggy",1.00,1,0,250.00,125.00,0,30.00,0,0,0,0,0,0,30.00,125.00,7.75,0,0,0,7.75,162.75,0.25,163.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-08,"Mobile App",1.00,1,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,5.85,0,0,5.85,109.85,0.15,110.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-09,"Zomato",13.00,6,0,3678.33,1799.17,120.00,0,0,0,0,0,0,0,120.00,1879.16,99.96,0,0,0,99.96,2099.12,1.88,2101.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-09,"POS",94.00,48,0,20070.87,2677.09,0,0,0,0,0,0,0,0,0.00,17393.78,0,869.74,0,0,869.74,18263.52,3.48,18267.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-09,"Swiggy",4.00,2,0,1190.00,570.00,0,60.00,0,0,0,0,0,0,60.00,620.00,34.00,0,0,0,34.00,714.00,1.00,715.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-09,"Swiggy-Bolt Urgent",1.00,1,0,310.00,155.00,0,30.00,0,0,0,0,0,0,30.00,155.00,9.25,0,0,0,9.25,194.25,-0.25,194.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-09,"Mobile App",3.00,3,0,690.00,492.00,0,0,10.00,0,0,0,0,0,10.00,198.00,0,11.70,0,0,11.70,219.70,0.30,220.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-10,"Zomato",31.00,14,0,8956.90,3275.00,280.00,0,0,0,0,0,0,0,280.00,5681.90,298.11,0,0,0,298.11,6260.01,0.99,6261.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-10,"Swiggy-Bolt Urgent",1.00,1,0,280.00,115.00,0,30.00,0,0,0,0,0,0,30.00,165.00,9.75,0,0,0,9.75,204.75,0.25,205.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-10,"POS",66.00,37,0,16621.00,1477.00,0,0,0,0,0,0,0,0,0.00,15144.00,0,757.21,0,0,757.21,15901.21,4.79,15906.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-10,"Mobile App",1.00,1,0,230.00,131.00,0,0,5.00,0,0,0,0,0,5.00,99.00,0,5.85,0,0,5.85,109.85,0.15,110.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-10,"Swiggy",11.00,6,0,3540.00,1576.70,0,180.00,0,0,0,0,0,0,180.00,1963.30,107.16,0,0,0,107.16,2250.46,0.54,2251.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-11,"POS",107.00,49,0,24612.83,2112.20,0,0,0,321.07,0,0,0,0,321.07,22500.63,0,1141.13,0,0,1141.13,23962.83,5.17,23968.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-11,"Zomato",16.00,11,0,4485.00,2097.50,220.00,0,0,0,0,0,0,0,220.00,2387.50,130.38,0,0,0,130.38,2737.88,2.12,2740.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-11,"Swiggy",13.00,9,0,3870.00,1706.00,0,240.00,0,0,0,0,0,0,240.00,2164.00,120.20,0,0,0,120.20,2524.20,1.80,2526.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-11,"Mobile App",3.00,2,0,890.00,402.00,0,0,5.00,0,0,0,0,0,5.00,488.00,0,25.30,0,0,25.30,518.30,-0.30,518.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-12,"POS",8.00,4,0,2130.00,46.00,0,0,0,69.50,0,0,0,0,69.50,2084.00,0,107.68,0,0,107.68,2261.18,0.82,2262.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-12,"Swiggy",4.00,3,0,1205.00,495.00,0,60.00,0,0,0,0,0,0,60.00,710.00,38.50,0,0,0,38.50,808.50,0.50,809.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-13,"POS",188.00,72,0,51776.27,1047.50,0,0,0,0,2188.53,0,0,0,2188.53,50728.77,0,2646.02,0,0,2646.02,55563.32,4.68,55568.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-13,"Swiggy",19.00,10,0,5577.00,2501.30,0,200.00,0,0,0,0,0,0,200.00,3075.70,163.78,0,0,0,163.78,3439.48,1.52,3441.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-13,"Zomato",35.00,13,0,10274.00,3767.00,260.00,0,0,0,0,0,0,0,260.00,6507.00,338.35,0,0,0,338.35,7105.35,1.65,7107.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-13,"Swiggy-Bolt Urgent",2.00,1,0,500.00,250.00,0,20.00,0,0,0,0,0,0,20.00,250.00,13.50,0,0,0,13.50,283.50,0.50,284.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-13,"Mobile App",3.00,3,0,710.00,620.00,0,0,5.00,0,0,0,0,0,5.00,90.00,0,5.40,0,0,5.40,100.40,-0.40,100.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-14,"POS",147.00,57,0,37083.15,2291.00,0,0,0,0,1648.95,0,0,0,1648.95,34792.15,0,1804.54,63.51,0,1868.05,38309.15,6.85,38316.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-14,"Zomato",12.00,5,0,3590.00,610.00,100.00,0,0,0,0,0,0,0,100.00,2980.00,154.00,0,0,0,154.00,3234.00,1.00,3235.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-14,"Swiggy",13.00,10,0,3820.00,1694.99,0,200.00,0,0,0,0,0,0,200.00,2125.01,116.25,0,0,0,116.25,2441.26,0.74,2442.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-14,"Swiggy-Bolt Urgent",6.00,4,0,1719.00,806.00,0,80.00,0,0,0,0,0,0,80.00,913.00,49.65,0,0,0,49.65,1042.65,0.35,1043.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-15,"Zomato",15.00,5,0,3815.00,382.00,100.00,0,0,0,0,0,0,0,100.00,3433.00,176.65,0,0,0,176.65,3709.65,1.35,3711.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-15,"POS",102.00,43,0,26748.01,2681.80,0,0,0,0,979.03,0,0,0,979.03,24066.21,0,1239.69,0,0,1239.69,26284.93,1.07,26286.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-15,"QR",5.00,3,0,1485.00,24.00,0,0,0,0,73.05,0,0,0,73.05,1461.00,0,76.70,0,0,76.70,1610.75,0.25,1611.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-15,"Swiggy",8.00,4,0,2369.00,1146.50,0,80.00,0,0,0,0,0,0,80.00,1222.50,65.13,0,0,0,65.13,1367.63,0.37,1368.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-16,"Swiggy",6.00,4,0,2135.00,785.48,0,80.00,0,0,0,0,0,0,80.00,1349.52,71.47,0,0,0,71.47,1500.99,-0.99,1500.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-16,"POS",105.00,42,0,30751.68,3118.00,0,0,0,0,1142.69,0,0,0,1142.69,27633.68,0,1438.92,0,0,1438.92,30215.29,2.71,30218.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-16,"Zomato",17.00,9,0,5725.00,2127.00,180.00,0,0,0,0,0,0,0,180.00,3598.00,188.90,0,0,0,188.90,3966.90,2.10,3969.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-16,"Mobile App",5.00,5,0,1150.00,800.00,0,0,20.00,0,0,0,0,0,20.00,350.00,0,21.10,0,0,21.10,391.10,0.90,392.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-17,"Zomato",34.00,19,0,10302.10,3896.00,380.00,0,0,0,0,0,0,0,380.00,6406.10,339.31,0,0,0,339.31,7125.41,0.59,7126.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-17,"POS",814.00,42,0,275075.00,252230.00,0,0,0,0,965.06,0,0,0,965.06,22845.00,0,1190.62,0,0,1190.62,25000.68,5.32,25006.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-17,"Swiggy",7.00,4,0,2200.00,932.70,0,80.00,0,0,0,0,0,0,80.00,1267.30,67.37,0,0,0,67.37,1414.67,0.33,1415.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-17,"Mobile App",4.00,2,0,440.00,43.00,0,0,10.00,0,0,0,0,0,10.00,397.00,0,21.65,0,0,21.65,428.65,-0.65,428.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-17,"QR",5.00,1,0,1380.00,345.00,0,0,0,0,51.75,0,0,0,51.75,1035.00,0,54.35,0,0,54.35,1141.10,-0.10,1141.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-18,"POS",142.00,67,0,30808.27,1805.50,0,0,0,0,1063.84,0,0,0,1063.84,29002.77,0,1503.41,0,0,1503.41,31570.02,2.98,31573.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-18,"Zomato",6.00,5,0,1764.85,357.00,100.00,0,0,0,0,0,0,0,100.00,1407.85,75.40,0,0,0,75.40,1583.25,0.75,1584.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-18,"Swiggy",14.00,7,0,3864.85,1374.16,0,140.00,0,0,0,0,0,0,140.00,2490.69,131.52,0,0,0,131.52,2762.21,-0.21,2762.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-18,"Swiggy-Bolt Urgent",3.00,2,0,930.00,125.00,0,40.00,0,0,0,0,0,0,40.00,805.00,42.25,0,0,0,42.25,887.25,-0.25,887.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-18,"Mobile App",2.00,1,0,38.00,0.00,0,0,5.00,0,0,0,0,0,5.00,38.00,0,2.80,0,0,2.80,45.80,0.20,46.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-19,"POS",210.00,64,0,51656.90,19092.59,0,0,0,0,1465.23,0,0,0,1465.23,32564.31,0,1701.63,0,0,1701.63,35731.17,2.83,35734.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-19,"Swiggy",19.00,7,0,5946.00,2263.26,0,140.00,0,0,0,0,0,0,140.00,3682.74,191.14,0,0,0,191.14,4013.88,2.12,4016.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-19,"Zomato",12.00,7,0,4513.00,365.00,140.00,0,0,0,0,0,0,0,140.00,4148.00,214.40,0,0,0,214.40,4502.40,1.60,4504.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-19,"Mobile App",4.00,2,0,1160.00,644.00,0,0,5.00,0,0,0,0,0,5.00,516.00,0,26.70,0,0,26.70,547.70,0.30,548.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-20,"POS",175.00,66,0,41970.51,821.50,0,0,0,0,1779.91,0,0,0,1779.91,41149.01,0,2146.54,0,0,2146.54,45075.46,2.54,45078.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-20,"Swiggy-Bolt Urgent",2.00,1,0,500.00,250.00,0,20.00,0,0,0,0,0,0,20.00,250.00,13.50,0,0,0,13.50,283.50,0.50,284.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-20,"Zomato",17.00,7,0,4970.00,2385.00,140.00,0,0,0,0,0,0,0,140.00,2585.00,136.25,0,0,0,136.25,2861.25,2.75,2864.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-20,"Swiggy",6.00,3,0,1870.00,907.50,0,60.00,0,0,0,0,0,0,60.00,962.50,51.12,0,0,0,51.12,1073.62,0.38,1074.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-20,"QR",3.00,1,0,780.00,0.00,0,0,0,0,39.00,0,0,0,39.00,780.00,0,40.95,0,0,40.95,859.95,0.05,860.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"POS",148.00,62,0,35744.85,2383.00,0,0,0,0,1368.16,0,0,0,1368.16,33361.85,0,1736.59,0,0,1736.59,36466.60,2.40,36469.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"Zomato",7.00,6,0,2145.00,525.00,120.00,0,0,0,0,0,0,0,120.00,1620.00,87.00,0,0,0,87.00,1827.00,2.00,1829.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"Swiggy",12.00,4,0,4009.00,1508.85,0,80.00,0,0,0,0,0,0,80.00,2500.15,129.00,0,0,0,129.00,2709.15,0.85,2710.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"Swiggy-Bolt Urgent",2.00,1,0,500.00,250.00,0,20.00,0,0,0,0,0,0,20.00,250.00,13.50,0,0,0,13.50,283.50,0.50,284.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"Mobile App",1.00,1,0,210.00,20.00,0,0,5.00,0,0,0,0,0,5.00,190.00,0,10.40,0,0,10.40,205.40,-0.40,205.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-21,"QR",4.00,2,0,1365.00,63.50,0,0,0,0,65.08,0,0,0,65.08,1301.50,0,68.34,0,0,68.34,1434.92,0.08,1435.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-22,"Zomato",20.00,8,0,5620.61,1942.00,160.00,0,0,0,0,0,0,0,160.00,3678.61,191.93,0,0,0,191.93,4030.54,0.46,4031.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-22,"POS",122.00,48,0,27501.35,1536.62,0,0,0,0,1200.81,0,0,0,1200.81,25964.73,0,1358.37,0,0,1358.37,28523.91,4.09,28528.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-22,"Swiggy",7.00,5,0,1978.47,795.00,0,100.00,0,0,0,0,0,0,100.00,1183.47,64.17,0,0,0,64.17,1347.64,1.36,1349.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-23,"Zomato",20.00,10,0,5925.00,2197.00,200.00,0,0,0,0,0,0,0,200.00,3728.00,196.41,0,0,0,196.41,4124.41,2.59,4127.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-23,"POS",159.00,74,0,36809.14,4797.00,0,0,0,0,1256.88,0,0,0,1256.88,32012.14,0,1663.54,0,0,1663.54,34932.56,7.44,34940.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-23,"Swiggy",9.00,5,0,2475.85,1065.16,0,100.00,0,0,0,0,0,0,100.00,1410.69,75.53,0,0,0,75.53,1586.22,-0.22,1586.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-23,"QR",7.00,3,0,1660.00,192.50,0,0,0,0,83.00,0,0,0,83.00,1467.50,0,77.55,0,0,77.55,1628.05,0.95,1629.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-24,"POS",165.00,69,0,35794.95,1231.53,0,0,0,0,1406.83,0,0,0,1406.83,34563.42,0,1798.65,0,0,1798.65,37768.90,7.10,37776.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-24,"Swiggy",21.00,12,0,6506.00,2625.69,0,240.00,0,0,0,0,0,0,240.00,3880.31,206.02,0,0,0,206.02,4326.33,0.67,4327.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-24,"Zomato",9.00,6,0,3165.00,799.00,120.00,0,0,0,0,0,0,0,120.00,2366.00,124.30,0,0,0,124.30,2610.30,0.70,2611.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-24,"QR",7.00,3,0,2000.00,282.50,0,0,0,0,88.00,0,0,0,88.00,1717.50,0,90.30,0,0,90.30,1895.80,0.20,1896.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-24,"Mobile App",2.00,1,0,220.00,13.00,0,0,5.00,0,0,0,0,0,5.00,207.00,0,11.25,0,0,11.25,223.25,-0.25,223.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-25,"POS",216.00,73,0,53829.15,1609.91,0,0,0,0,2167.46,0,0,0,2167.46,52219.24,0,2676.67,154.07,0,2830.74,57217.44,1.56,57219.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-25,"Zomato",20.00,14,0,6500.00,2452.00,280.00,0,0,0,0,0,0,0,280.00,4048.00,216.40,0,0,0,216.40,4544.40,2.60,4547.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-25,"Swiggy",6.00,5,0,2038.00,630.00,0,100.00,0,0,0,0,0,0,100.00,1408.00,75.40,0,0,0,75.40,1583.40,0.60,1584.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-25,"QR",22.00,8,0,6241.61,145.00,0,0,0,0,248.58,0,0,0,248.58,6096.61,0,317.28,0,0,317.28,6662.47,-1.47,6661.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-25,"Mobile App",3.00,1,0,810.00,24.00,0,0,5.00,0,0,0,0,0,5.00,786.00,0,39.31,0.90,0,40.21,831.21,-0.21,831.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-26,"POS",160.00,66,0,38436.31,4440.83,0,0,0,0,1263.15,0,0,0,1263.15,33995.48,0,1702.93,216.43,0,1919.36,37177.99,2.01,37180.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-26,"Zomato",26.00,17,0,7516.61,3517.00,340.00,0,0,0,0,0,0,0,340.00,3999.61,216.99,0,0,0,216.99,4556.60,2.40,4559.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-26,"Swiggy",7.00,3,0,1850.85,691.71,0,60.00,0,0,0,0,0,0,60.00,1159.14,60.96,0,0,0,60.96,1280.10,-0.10,1280.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-26,"QR",20.00,6,0,6000.00,794.50,0,0,0,0,288.50,0,0,0,288.50,5205.50,0,274.74,0,0,274.74,5768.74,-0.74,5768.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-27,"POS",156.00,67,0,40076.43,1002.50,0,0,0,0,1560.52,0,0,0,1560.52,39073.93,0,2031.82,0,0,2031.82,42666.27,8.73,42675.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-27,"Zomato",31.00,17,0,10208.00,3932.00,340.00,0,0,0,0,0,0,0,340.00,6276.00,330.80,0,0,0,330.80,6946.80,4.20,6951.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-27,"Swiggy",5.00,4,0,1405.00,645.00,0,80.00,0,0,0,0,0,0,80.00,760.00,42.00,0,0,0,42.00,882.00,0.00,882.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-27,"QR",9.00,5,0,2430.00,58.00,0,0,0,0,121.50,0,0,0,121.50,2372.00,0,124.69,0,0,124.69,2618.19,1.81,2620.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-28,"POS",134.00,53,0,33180.56,746.44,0,0,0,0,1423.54,0,0,0,1423.54,32434.12,0,1669.21,85.54,0,1754.75,35612.41,5.59,35618.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-28,"Zomato",22.00,14,0,6920.00,2817.00,280.00,0,0,0,0,0,0,0,280.00,4103.00,219.16,0,0,0,219.16,4602.16,2.84,4605.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-28,"Swiggy",6.00,4,0,1870.00,1012.50,0,80.00,0,0,0,0,0,0,80.00,857.50,46.88,0,0,0,46.88,984.38,-0.38,984.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-28,"Swiggy-Bolt Urgent",2.00,1,0,500.00,250.00,0,20.00,0,0,0,0,0,0,20.00,250.00,13.50,0,0,0,13.50,283.50,0.50,284.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-28,"QR",3.00,2,0,850.00,0.00,0,0,0,0,42.50,0,0,0,42.50,850.00,0,44.63,0,0,44.63,937.13,0.87,938.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-29,"POS",131.00,46,0,29573.39,7543.00,0,0,0,0,980.61,0,0,0,980.61,22030.39,0,1132.95,0,141.42,1274.37,24285.37,2.63,24288.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-29,"Zomato",25.00,13,0,7001.00,2797.00,260.00,0,0,0,0,0,0,0,260.00,4204.00,223.21,0,0,0,223.21,4687.21,0.79,4688.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-29,"Swiggy",12.00,6,0,3654.61,1172.62,0,120.00,0,0,0,0,0,0,120.00,2481.99,130.10,0,0,0,130.10,2732.09,0.91,2733.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-29,"QR",19.00,4,0,5174.30,805.58,0,0,0,0,156.50,0,0,0,156.50,4368.72,0,226.29,0,0,226.29,4751.51,-0.51,4751.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-30,"POS",169.00,55,0,43931.12,2331.50,0,0,0,0,1935.71,0,0,0,1935.71,41599.62,0,2153.05,85.71,0,2238.76,45774.09,2.91,45777.00,
"-","-","North","Coffee Island Beyond GK II",2025-12-30,"Zomato",22.00,12,0,6410.00,3080.00,240.00,0,0,0,0,0,0,0,240.00,3330.00,178.50,0,0,0,178.50,3748.50,1.50,3750.00,
